priority,doc_id,page,page_count,tlq,lexical_quality,garbage_score,dict_hit,typo_ratio,oov_hard,route,lang_hint,char_count,sample_bad_tokens,source_path
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,195,258,0.5545,0.61,0.39,0.0,0.0,0.0,ocr,en,4281,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,204,258,0.5682,0.61,0.39,0.0,0.0,0.0,ocr,en,3312,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,236,258,0.595,0.61,0.39,0.0,0.0,0.0,ocr,en,1208,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,240,258,0.6534,0.61,0.39,0.0,0.0,0.0,text_layer,en,3222,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,241,258,0.6883,0.61,0.39,0.0,0.0,0.0,text_layer,en,2483,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,242,258,0.5866,0.61,0.39,0.0,0.0,0.0,ocr,en,3069,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,249,258,0.6513,0.61,0.39,0.0,0.0,0.0,text_layer,en,3195,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,250,258,0.5979,0.61,0.39,0.0,0.0,0.0,ocr,en,2826,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,251,258,0.5945,0.61,0.39,0.0,0.0,0.0,ocr,en,2340,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,253,258,0.5835,0.61,0.39,0.0,0.0,0.0,ocr,en,1508,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,256,258,0.5086,0.61,0.39,0.0,0.0,0.0,ocr,en,631,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,РДК_молниезащита 77г,546,564,0.8475,0.6233,0.3766666666666667,0.5556,0.3333,0.3333,text_layer,en,148,Qoundiq|Ternpcrat|numcr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,US_Army_Materiel_Command_Engineering_Design_Handbook,321,572,0.8394,0.625,0.375,0.625,0.375,0.375,text_layer,en,101,Biast-aemled|Guemmfor|Solemold-opersted,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,88,438,0.8798,0.6342,0.36578947368421055,0.4737,0.2632,0.2632,text_layer,ru,409,нooнootoo|Hotooooo|Чtcroтt|синусоидальную|турбовинтовыми,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 77г,407,564,0.8873,0.6352,0.36478260869565227,0.6087,0.3478,0.3478,text_layer,en,376,outwde|ameter|Plckr|Anglea|degrees1|Gvnage|hAlaInH/ml|tance,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,РДК_молниезащита 77г,408,564,0.8719,0.6364,0.36363636363636365,0.6364,0.3636,0.3636,text_layer,en,381,Outslds|Leakagt|ameter|Anglep|VVelght|lnduffance|degrees1|ylZlnH/ml,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,245,438,0.8199,0.6383,0.3616666666666667,0.3333,0.1667,0.1667,text_layer,ru,121,Гlllll,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,382,438,0.8797,0.6383,0.3616666666666667,0.3333,0.1667,0.1667,text_layer,ru,217,roseconds,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,87,438,0.9106,0.6432,0.35684210526315796,0.5789,0.3158,0.3158,text_layer,ru,630,синусоидальную|фиксиро|ванным|крыломе|турбовентиляторнымв|ввитовентиляторными,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 89г,433,503,0.8182,0.6525,0.3474999999999999,0.5,0.25,0.25,text_layer,en,79,iIIR,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,119,258,0.9179,0.6533,0.3466666666666667,0.1111,0.0,0.0,text_layer,en,1163,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,76,258,0.664,0.6588,0.34124999999999994,0.125,0.0,0.0,text_layer,en,3269,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,433,438,0.9124,0.6667,0.33333333333333337,0.6667,0.3333,0.3333,text_layer,ru,275,КВАЛИФИКАЦИОННЫЕТРЕБОВАНИЯ|УСЛОВИЯЭКСПЛУАТАЦИИ|БОРТОВОГОАВИАЦИОННОГООБОРУДОВАНИЯ|Приложеине|НИИАО,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,107,258,0.7585,0.6667,0.33333333333333337,0.6667,0.3333,0.3333,text_layer,en,1590,antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,РДК_молниезащита 77г,364,564,0.8152,0.6667,0.33333333333333337,0.6667,0.3333,0.3333,text_layer,en,81,waveshape|waveshape,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,85,258,0.7236,0.67,0.32999999999999996,0.1538,0.0,0.0,text_layer,en,2403,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,57,258,0.7103,0.688,0.31199999999999994,0.2,0.0,0.0,text_layer,en,2620,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,84,258,0.6906,0.688,0.31199999999999994,0.2,0.0,0.0,text_layer,en,2447,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,421,438,0.8988,0.6978,0.3021739130434783,0.5652,0.2174,0.2174,text_layer,ru,321,SuflirillllftoJIL|йumвlges|ТestOЬject|ipneмьla|заземленный,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,243,258,0.6805,0.7,0.30000000000000004,0.7,0.3,0.3,text_layer,en,2968,VMO|VMO|VMO,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,РДК_молниезащита 77г,544,564,0.8994,0.7,0.30000000000000004,0.7,0.3,0.3,text_layer,en,154,Canductor|Temperatwe|ElorpiIan,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,90,438,0.9821,0.7013,0.29874999999999985,0.625,0.25,0.25,text_layer,ru,1124,спытательные|устанавливаемоrо|турбореактивными|турбовентиляторными|двиrа|телями,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РЦ AC 29-2C_2013г,71,1144,0.8629,0.7033,0.29666666666666663,0.5,0.1667,0.1667,text_layer,ru,117,РАСПОЛАГАЕМАЯ,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РЦ AC 29-2C_2013г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,197,438,0.8959,0.7073,0.29266666666666674,0.6667,0.2667,0.2667,text_layer,ru,1000,Frequoncy|Oovtalion|нимальноеотклонение|переменноrо,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,70,258,0.684,0.7075,0.2925000000000001,0.25,0.0,0.0,text_layer,en,2839,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,426,438,0.9143,0.7162,0.28375000000000006,0.6875,0.3125,0.25,text_layer,ru,277,КВАЛИФИКАЦИОННЫЕТРЕБОВАНИЯ|ЭЛЕКТРОСТАТИЧЕСКИЙРАЗРЯД|одготовлен|РГ-ВВФ|НИИАО,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 89г,333,503,0.9071,0.7179,0.28214285714285714,0.5,0.1429,0.1429,text_layer,en,436,ndcroseconds|ndcroseconds,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
suspect,Руководство ОС полимерных композиционных материалов,81,85,0.98,0.722,0.2779999999999999,0.6,0.2,0.2,text_layer,ru,1138,непараметрического,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Руководство ОС полимерных композиционных материалов.pdf
suspect,Циркуляр 21.1_2006г,118,158,0.8657,0.722,0.2779999999999999,0.6,0.2,0.2,text_layer,ru,93,Авиарегистра,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Циркуляр 21.1_2006г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,208,438,0.9094,0.7256,0.27437500000000004,0.6875,0.25,0.25,text_layer,ru,253,КВАЛИФИКАЦИОННЫffiТРЕБОВАНИЯ|Замс1111ет|шуска|НИИАО,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 77г,406,564,0.8927,0.7305,0.2695000000000001,0.7,0.25,0.25,text_layer,en,359,ameter|Indunanca|Capacltancc|Csrrjerl|rnIZ/m,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,231,438,0.8734,0.7344,0.26555555555555554,0.6667,0.2222,0.2222,text_layer,ru,469,отаереn|буизеновской,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РЦ AC 29-2C_2013г,136,1144,0.8641,0.7344,0.26555555555555554,0.6667,0.2222,0.2222,text_layer,ru,146,ВИНТОКРЫЛОГО|ВЕРТОДРОМ,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РЦ AC 29-2C_2013г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,86,438,0.9734,0.7358,0.26416666666666666,0.5833,0.1667,0.1667,text_layer,ru,1375,lrtii|оборудова|турбореактивными|турбовентиляторными,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,42,258,0.694,0.74,0.26,0.3333,0.0,0.0,text_layer,en,2342,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,58,258,0.6413,0.74,0.26,0.3333,0.0,0.0,ocr,en,3203,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,77,258,0.7105,0.74,0.26,0.3333,0.0,0.0,text_layer,en,2151,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,118,258,0.6747,0.74,0.26,0.3333,0.0,0.0,text_layer,en,450,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,162,258,0.7149,0.74,0.26,0.3333,0.0,0.0,text_layer,en,1198,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,244,438,0.9138,0.744,0.256,0.5,0.1,0.1,text_layer,ru,157,показава,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
